id,subject_id,course_number,title,credits,credit_range,description,writing_intensive,repeat_status,restrictions
3c8b3a3b-9816-444d-923d-83b6dba60b5b,INFO,315,Advanced Database Management Systems,3.0,,"This course will cover advanced database systems and concepts necessary in understanding modern database technologies beyond INFO 210 (Database Management Systems). Major topics include database programming in PL/SQL, including stored procedures, functions, triggers and packages, business intelligence, data warehouses, OLAP, ETL, data lake, big data architectures, and principles & practices of NoSQL databases.",False,Not repeatable for credit,
531f3c66-7db4-49db-b54c-6a2bea43fef9,INFO,323,Cloud Computing and Big Data,3.0,,"Provides overview and insights into technologies, opportunities, and challenges related to cloud computing and big data. Covers concepts of scalable data analysis, predictive modeling, and graph analysis through specific cloud computing platforms. Introduces the components and tools in cloud computing ecosystems associated with big data solutions as well as NoSQL databases. Through hands-on instructions and assignments, students will develop working knowledge of practical tools and strategies of processing massive data sets using the map/reduce framework.",False,Not repeatable for credit,
16421ace-bc23-45e1-8b5c-430be7da39fb,INFO,324,Team Process and Product,3.0,,"Provides hands-on experience with working in small teams to apply processes and produce products typical of current best practices in computing and information technology organizations. Allows students to develop an integrated understanding of project life cycle phases. Examines issues of team organization and operation, problem solving, and communication.",True,Not repeatable for credit,
ab907117-bd2d-4888-9566-66e031043d35,INFO,332,Exploratory Data Analytics,3.0,,"In this course students learn the essential exploratory techniques for summarizing and analyzing data. The course discusses how to install and configure software necessary for a statistical programming environment. It covers practical issues in statistical computing, which includes programming in R and how to use R for effective data analysis. The course covers the plotting systems in R and some of the basic principles of constructing data graphics.",False,Not repeatable for credit,
6edc9ef0-8063-4f60-a2cd-311e68804758,INFO,355,Systems Analysis II,3.0,,"A project-oriented course that discusses software engineering and advanced techniques of requirements modeling, prototyping and software design, particularly utilizing object-oriented techniques. The course builds upon Systems Analysis I, requiring students to apply their knowledge of systems analysis tools and techniques.",False,Not repeatable for credit,
bfc8b6d8-3266-4483-bf11-37d8ee10da98,INFO,365,Database Administration I,3.0,,"Database Administration is a continuation of Database Management Systems, and includes the following: advanced ERD techniques, database management system internals and advanced elements of the SQL language, as well as stored procedures and triggers, specifically as demonstrated in the Oracle implementation.",False,Not repeatable for credit,
15096717-6516-469c-8c8c-fa0264ef8688,INFO,366,Database Administration II,3.0,,"Introduces the principles and practices of database administration, particularly as they apply to commercial-grade relational database management systems. The course will include, but not be limited to, installation, systems tuning, application tuning, security, user management, backup and recovery. To this end, internals of RDBMSs will be discussed, using major commercial RDBMSs as examples. Distributed database issues will also be discussed. As time permits, other advanced issues will be addressed, such as issues of object and object-relational databases.",False,Not repeatable for credit,
4f3f636f-8b1a-4ac0-8537-56262c284bc6,GSTD,T280,Special Topics in General Studies,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
8a9bd41d-1d68-43ec-8279-b19e8f320d3d,INFO,371,Data Mining Applications,3.0,,"Introduces students to basic data mining approaches using machine learning tools. Focuses on machine learning algorithms for information inference and knowledge discovery from data. Covers major applications in data/text/web processing, analysis and mining.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
8022c298-feb9-4ee2-8d93-876ba1dc0205,INFO,375,Introduction to Information Systems Assurance,3.0,,"Introduction to the problem of security for modern information systems. Provides an overview of threats, both human and computer, to the security of an organization's data and information resources. Explores how systems may be made less vulnerable and how to respond. Examines issues of personal security in an electronic world.",False,Not repeatable for credit,
18dd9e8e-c760-4aa5-9bb6-0cab233ff73c,INFO,405,Social and Collaborative Computing,3.0,,"This course provides an introduction to the ways that computing systems support social interaction and productive collaboration. Students will learn concepts from social science theory and research and use these concepts to analyze systems and imagine novel systems designs that meet the needs of groups and organizations. Students will spend time examining, using, and participating in social and collaborative computing environments such as collaboration tools, crowdwork platforms, social media, and various online communities.",False,Not repeatable for credit,
63c7a763-ae3e-464b-bcd6-fb013c934b18,INFO,420,Software Project Management,3.0,,"The objective of this course is to study project management in the context of software systems development. The course will cover the processes, contexts, metrics, planning and management concerns of managing projects for modern software systems.",False,Not repeatable for credit,Can enroll if classification is Junior or Senior.
7d5fdb2e-c3ae-4d67-bb34-876dbd4139f1,INFO,432,Advanced Data Analytics,3.0,,"Focuses on data analytic techniques that aim to understand data, discover knowledge, and learn from data. Presents the fundamentals of statistical inference and data analytic techniques in a practical approach. Provides methods on how to effectively collect data, analyze, understand data, and estimate some important quantities. Covers the key ideas in advanced functionality available in the R packages for conducting data analytics.",False,Not repeatable for credit,
0cec849a-a88c-47ea-962a-45272a83d1aa,INFO,440,Social Media Data Analysis,3.0,,"Explores data analytic methods for analyzing, understanding, and visualizing emerging trends on social media from social, organizational and cultural perspectives. Students will analyze various content materials and activities on social media to discern the relationship between online behavior and underlying social phenomena.",False,Not repeatable for credit,
74954ce6-a84f-46b1-a1ba-95a1d1c7102b,INFO,442,Data Science Projects,3.0,,"This course is a capstone course that provides an opportunity for students to apply a data science approach to solve domain problems. Students form a team and challenge a real-world project of their choices. Each team selects a domain and a data set, and then applies a data science approach to actual situations for real-world decision making. Each team is required to come up with a scientific question with a business value, perform an explorative data analysis, develop a data science model, evaluate the results, and communicate the results with audience.",False,Not repeatable for credit,
7c0ca188-1e60-46be-9588-2a44e6a03e12,INFO,I199,Independent Study in INFO,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
5abac02a-5e71-42b6-abd1-fb22e1daa1a3,INFO,I299,Independent Study in INFO,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
2f18f16a-f5d5-4d86-8f50-bdc168004090,INFO,I399,Independent Study in Information Science & Systems,12.0,2.0-12.0,"Requires approval of advisor, supervising faculty member and college. BSIS majors may take a maximum of 6 credits of independent study. Any exception to this maximum must be approved in advance by the student's advisor. Independent study on a topic selected by the student. Independent study is supervised by a faculty member and guided by a plan of study developed by the student in a term prior to the term in which the independent study is pursued.",False,Can be repeated multiple times for credit,
34892fdd-8d25-4185-97a0-9a1622ddd1fc,INFO,I499,Independent Study in INFO,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
bfb40d13-91c8-4601-b365-2e724748047b,INFO,T480,Special Topics in Information Systems,4.0,0.0-4.0,Selected topics of interest to students in information systems. May be repeated for credit if topic varies.,False,Can be repeated multiple times for credit,
7a0a44da-8766-4fc5-8b76-6b1d264234f5,SE,181,Introduction to Software Engineering and Development,3.0,,"Introduces advanced software development fundamentals including memory management, typing and scoping, datastores, software testing, and security, as well as user-centric design and user experience. This course will be taught using a specified programming language of instruction.",False,Not repeatable for credit,
1cc4ddeb-1f51-4f7e-b287-afefeccfc472,SE,201,Introduction to Software Engineering and Development,3.0,,"Introduces advanced software development fundamentals including memory management, typing and scoping, datastores and software testing. This course will be taught using a specified programming language of instruction.",False,Not repeatable for credit,
e25bc753-366c-456b-8b32-cd8e5b65dc55,SE,210,Software Specification and Design I,3.0,,"Study of the principles, practices, and techniques used to gather system requirements and document them in a requirements specification. Includes techniques for requirements discovery such as user interviews and prototyping. Introduces approaches for organizing and expressing software requirements in a requirements specification.",False,Not repeatable for credit,
78f448c1-65c9-4812-8910-dce0aada2d7e,SE,211,Software Specification and Design II,3.0,,"Continues study of requirements with increasing emphasis on converting requirements into a software system design. Presents alternate approaches, techniques for evaluating specifications, specification and design tools, and use of specifications to develop system-level tests.",False,Not repeatable for credit,
e00c391b-2e79-4c46-9fbd-2e78b1548c1d,SE,310,Software Architecture I,3.0,,"Study of the principles and practices of object-oriented design with an emphasis on object relationships, loose coupling, and design patterns.",False,Not repeatable for credit,
d7576e8e-2fdf-430f-8dc7-ef4ae2307900,SE,320,Software Verification and Validation,3.0,,"Presents theory and practice of software testing. Covers structural testing including such topics as path testing, dataflow testing, logic based testing, syntax testing, program slicing, mutation testing, fault injection, program perturbation, and testing tools. Discusses techniques for test construction and test suite evaluation, and validation against requirements and design models. Also covers methods of inspection and review at various phases of the software lifecycle.",False,Not repeatable for credit,
f7b0e764-3358-4efe-8a18-6023c959b543,SE,410,Software Evolution,3.0,,"Covers issues related to change in software systems. Addresses principles and techniques of corrective software maintenance, software enhancements, and software product family. Introduces students to issues of change in large software systems including configuration control, change and product management.",False,Not repeatable for credit,
d0b38223-eae5-4d8b-958d-dd9d6b4ce784,SE,420,Open Source Software Engineering,3.0,,"Explores tools, techniques, process, and culture of free and open source software (FOSS) projects. Addresses open source project evaluation, business models, and FOSS as a source of software engineering innovation. Includes student participation in an existing humanitarian FOSS project. Introduces concepts of computing for social good.",False,Not repeatable for credit,
e5a4d15d-f175-43a2-b26e-9d202a60fa9f,SE,I199,Independent Study in SE,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
a488de1e-444a-492c-b68c-2e2d76ba2774,SE,I299,Independent Study in SE,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
8e65f027-4cde-48a0-a7a4-b89037f5fa20,SE,I399,Independent Study in SE,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
219c05a3-3037-4a91-8ac4-add4579e5a29,SE,I499,Independent Study in SE,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
d29f2e62-e40c-46c6-ad45-790d423458cb,SE,T280,Special Topics in Software Engineering,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
0f1f9ea4-949c-4cce-992b-54bdf275a060,SE,T480,Special Topics in Software Engineering,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
89294844-519d-4d71-9e89-9ad3f35e4c84,CIVC,100,Foundations of Civic Engagement,3.0,,"This course is designed to help students develop skills as active participants in a pluralistic democratic society through direct service, education, and reflection opportunities. It will cover key concepts and frameworks for understanding civic engagement, including: models of civic life through American history; critiques of philanthropy, volunteerism, community service, public service, and political activism; and university-community relations.",False,Not repeatable for credit,
9312731c-4ef6-4f81-b829-7cddff70d243,CIVC,101,Introduction to Civic Engagement,1.0,,"In this course, students will explore what it means to be a responsible, socially-conscious citizen of Philadelphia and the world. Students will explore the broad definition of civic engagement and critically examine concepts of identity, community, and systems to better understand social issues and build a foundation for making social change through civic engagement. As a community-engaged learning course, students will combine classroom learning with volunteerism and other interactions with community. Throughout the course, students will participate in reflective activities to tie together their learning and engagement and provide tools to advance their knowledge and practice beyond the course.",False,Not repeatable for credit,
c095610b-a6dd-410d-9297-21b8453a8a0c,CIVC,200,Active Citizenship and Community-Based Learning,3.0,,"By exploring the conceptions of active citizenship and taking part in civic engagement activities, this course will examine issues regarding community-based learning experiences for today's university students.",False,Not repeatable for credit,
9088ab66-6823-48d9-a234-f0004f911f8a,CIVC,201,Civic Engagement Leadership,3.0,,"This course provides experiential learning in community settings as students observe, define, analyze, and practice leadership skills.",False,Not repeatable for credit,
1a0e1b9b-2ea5-497e-a995-9db1149f00ae,CIVC,202,University-Community Partnerships,3.0,,This course will examine the university as a social institution and community actor.,False,Not repeatable for credit,
57df83a6-5340-4731-a190-363da1b5c8cc,CIVC,490,Capstone Project in Civic Engagement,3.0,,"Under faculty supervision, students plan and execute a term project that integrates the academic and community-based knowledge acquired in their curriculum. Students define an issue and set learning objectives relevant to the project, develop a plan for implementation, and complete the term project.",False,Not repeatable for credit,
bf678d3c-7552-48c3-a31c-08d16d3a2663,CIVC,I199,Independent Study in Civic Engagement,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
9d97c0d8-d6f1-4fa9-8aca-c4d9665ac26f,CIVC,I299,Independent Study in Civic Engagement,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
32c1d168-61ab-4ebf-b158-bb4174ba37ab,CIVC,I399,Independent Study in Civic Engagement,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
f0bb91ca-c07b-467e-9bfd-db46f17f50e5,CIVC,I499,Independent Study in Civic Engagement,3.0,1.0-3.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Not repeatable for credit,
6b67974e-5e87-4710-9b03-488470401817,CIVC,T180,Special Topics in Civic Engagement,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
9ce1ea66-7c0e-4ef5-a5b5-f37e68cd1223,CIVC,T280,Special Topics in Civic Engagement,3.0,,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated 2 times for 6 credits,
a9a474cb-5233-4ab5-be1b-a40a4b5c20ed,CIVC,T380,Special Topics in Civic Engagement,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
144bc2d7-bb38-49c4-8aaa-fb7405c0b3f3,CIVC,T480,Special Topics in Civic Engagement,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
d410f038-3222-4ef5-8406-ef069866bfd1,AE,220,Introduction to HVAC,3.5,,"This course includes a review of thermodynamics, moist air properties and processes, basic heat transfer, solar radiation, heating and cooling losses and load calculation, types of air conditioning systems, infiltration and ventilation, air motion and distribution.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
244ad5f2-3f0c-46b8-98dc-946815a180f3,AE,340,Architectural Illumination and Electrical Systems,3.0,,"This course covers building electrical systems, including power demand, distribution and control; building illumination techniques, including lighting demand, layout and energy analysis.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
db638e58-6b4e-4590-aebe-a24f1f26b029,AE,390,Architectural Engineering Design I,4.0,,"This course leads students through the comprehensive building design process. Using a prototype of a moderately sized building, students work in teams to develop the building’s program, meet architectural goals, and organize and design components of the structural system. Working for a fictitious client, the teams are faced with unique challenges which will need to be addressed through a whole-building design approach. The teams present their design solutions with a thorough Design Development narrative, professional diagrams, and a verbal presentation to a panel of industry professionals.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
3491ec03-ab41-46e0-948b-bf2499b120e1,AE,391,Architectural Engineering Design II,4.0,,"In this course, students will design the mechanical, electrical, and plumbing systems for a mid-sized building located in different climate zones in the United States. The students integrate their design project from the previous term, continuing the work they began in AE390, through a whole-building design approach. The class is organized as a team-based project-based learning pedagogy in which teams present their design solutions with a thorough Design Development narrative, professional diagrams, and a verbal presentation to the class and a jury of experts.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
87b078a2-036d-406a-9ad1-a254e4302872,AE,410,Intelligent Buildings,3.0,,"An overview of the present and future role of Information Technology in the construction industry with emphasis on the computer tools used throughout the building life cycle by all stakeholders, primarily Building Information Modeling (BIM) and the role of networked-linked sensors and actuators.",False,Not repeatable for credit,
e12d0687-6eda-423e-8d89-b8769fdd0054,AE,430,Control Systems for HVAC,3.0,,"This course introduces basic control concepts with applications to HVAC systems; direct digital control, control loops; system modeling; transfer functions; selecting and locating sensors and actuators; design and tuning control algorithms; design and programming of HVAC control systems.",False,Not repeatable for credit,
404a21e5-2ba4-454b-99ec-1fbd12da4d59,AE,440,Responsive Urban Environments,3.0,,"This is a real-time Global Classroom that meets simultaneously in Philadelphia and Milan, Italy. The Responsive Urban Environment (RUE)looks at the city through the lens of ecosystem management. RUE considers the city as a complex network of interrelated systems that rely on each other to maintain system balance. RUE helps students understand the close relationship between the engineering design choices that take place at the scale of the building and neighborhood to the environmental impacts that occur at the wider scale of the urban level.",False,Not repeatable for credit,
5098d4c2-3492-473d-a306-41e6f3b45223,AE,441,Bio-inspired Design,3.0,,"This course introduces bio-informed sciences into engineering design to help students develop engineering strategies for the built environment to promote human health and wellbeing. Topics covered include neuroscience, photobiology, biomimicry, biophilia, and chronobiology.",False,Not repeatable for credit,
fbbc404f-b533-4428-a42a-07acfd34f440,AE,444,Building Envelope Systems,3.0,,"Science and engineering fundamentals in analysis and design of building envelopes and wall systems. Architectural, structural, and environmental (thermal and moisture) concerns; features of selected cladding systems; air and moisture leakage, thermal deficiency, structural distress and premature deterioration; building envelop construction, condition evaluation, maintenance and retrofit.",False,Not repeatable for credit,Can enroll if major is AE or major is CIVE.
b4f5a2ea-418d-44da-b7a2-34112b074022,AE,455,Data Acquisition and Analytics in Built Environment,3.0,,"Introduce concepts on data acquisition, data storage, and data analytics in the context of the built environment. Students will be learning sensor technology and database design and operation in buildings, as well as novel concepts of leveraging data science for engineering challenges.",False,Not repeatable for credit,
3318c868-8d01-4bcb-a0b8-d43df51da47c,AE,I199,Independent Study in Architectural Engineering,12.0,0.0-12.0,Independent study on a topic selected by the student. Independent study is supervised by a faculty member and guided by a plan of study.,False,Can be repeated multiple times for credit,
ff8b0609-8c3d-421c-aa0a-45405a290462,AE,I299,Independent Study in Architectural Engineering,12.0,0.0-12.0,Independent study on a topic selected by the student. Independent study is supervised by a faculty member and guided by a plan of study.,False,Can be repeated multiple times for credit,
36638308-b1a3-49e0-b327-efe852f3f7e5,AE,I399,Independent Study in Architectural Engineering,12.0,0.0-12.0,Independent study on a topic selected by the student. Independent study is supervised by a faculty member and guided by a plan of study.,False,Can be repeated multiple times for credit,
f608b82f-11a4-4b91-a75a-5d610766f80a,AE,I499,Independent Study in Architectural Engineering,12.0,0.0-12.0,Independent study on a topic selected by the student. Independent study is supervised by a faculty member and guided by a plan of study.,False,Can be repeated multiple times for credit,
1510c421-b764-4cc9-9fdb-c3f8dc9cb5a4,AE,T180,Special Topics in Architectural Engineering,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
3e1db959-308a-4a92-9b9c-1b3dc68040ca,AE,T280,Special Topics in Architectural Engineering,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
2906c3ec-f9ee-42ad-9f3a-f5cd8ff1a28c,AE,T380,Special Topics in Architectural Engineering,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,Cannot enroll if classification is Freshman
0eb3adb0-1cab-44b5-9aaf-88af271cefd9,AE,T480,Special Topics in Architectural Engineering,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
599f0d76-60c6-45da-8830-fcf04f72bedd,BET,301,Healthcare Technology,3.0,,An overview of medical equipment used in hospitals and other medical environments to diagnose and treat patients. Sensors and physiological signals will be explained. Equipment found in various hospital departments and medical specialties will also be discussed. Patient safety and regulations will be emphasized.,False,Not repeatable for credit,
f632597f-cb3b-406b-979c-9e03092b72ca,BET,302,Biomedical Electronics,4.0,,"This course is an introduction to the fundamentals of analog electronics with an emphasis on biomedical applications. Students will be introduced to solid state devices including diodes, transistors, operational amplifiers, oscillators, and mixers and their use in power supplies, amplifiers and active filters.",False,Not repeatable for credit,
1f78bba8-103c-4757-8460-fd986b084a29,BET,303,Medical Imaging Systems,3.0,,"The fundamentals of medical imaging equipment will be explored. The principles of x-ray, computed tomography, ultrasonic, and magnetic resonance imaging systems will be discussed. Focus will be on principles of operation, applications, safety, and quality.",False,Not repeatable for credit,
a8081b05-7f87-44ec-8945-240af39bb3f6,BET,305,Clinical Laboratory Equipment,3.0,,"Clinical laboratory instrumentation and automation is described with emphasis on the demands of clinicians for diagnostic information. Special attention is given to reliability, ease of training, and cost effectiveness.",False,Not repeatable for credit,
5da28e07-cbe2-4f07-92ea-345096859462,BET,307,Applied Biomedical Instrumentation,3.0,,"The course introduces students to the engineering design process and provides design experience through hands-on design and implementation of biomedical instruments. Using a generalized step-by-step approach that consists of (1) understanding the physiological sources, (2) selecting appropriate transducers, (3) designing analog processing electronics, and (4) implementing digital signal processing, student will gain extensible knowledge and skills to design and implement various biomedical instruments.",False,Not repeatable for credit,
fd55c292-4c3e-41fd-b4e4-0288b17964ee,BET,I199,Independent Study in Biomedical Engineering Tech,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
6f08b38e-029b-4782-a59d-531c73a0186f,BET,I299,Independent Study in Biomedical Engineering Tech,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
bc521c78-e4f8-4309-a2e6-b8613cc1d24e,BET,I399,Independent Study in Biomedical Engineering Tech,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
3bf9d500-2138-41ff-8dbe-cdd0950bccd2,BET,I499,Independent Study in Biomedical Engineering Tech,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
6d838136-9c29-4164-936b-c76025873bcc,BET,T180,Special Topics in Biomedical Engineering Tech,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
ac89239e-6629-4265-894d-4960c5e1110c,BET,T280,Special Topics in Biomedical Engineering Tech,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
48160a1f-6eb9-4e9a-a05e-b59dabc2d3ad,BET,T380,Special Topics in Biomedical Engineering Tech,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
0887b026-f0e8-4af6-9e8a-97963f7673ed,BET,T480,Special Topics in Biomedical Engineering Tech,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
367155f3-bc97-4e03-99b0-a6497a1e1eac,CHE,211,Material and Energy Balances I,4.0,,"Covers elementary principles of chemical engineering, use of stoichiometry and material and energy balances to analyze chemical processing operations, and application to specific commercial processes.",False,Not repeatable for credit,
75faba95-4ad4-480f-90bb-8d47bdede210,CHE,212,Material and Energy Balances II,4.0,,"Covers application of material and energy balances to analyze chemical processing operations, with application to both small-scale and commercial processes. Emphasis is on simultaneous solution of material and energy balances and on time-dependent analysis.",False,Not repeatable for credit,
f3d769bf-09ba-4e9d-af99-a2ccd075fb71,CHE,220,Computational Methods in Chemical Engineering I,3.0,,"Introduces computational approaches and software applied to solve problems in chemical engineering. Software includes spreadsheet programs (Excel), high level computing languages (MATLAB), and chemical process simulation tools (Aspen, HYSYS).",False,Not repeatable for credit,
1a97500e-6a58-4349-8d8c-4165258f7111,CHE,230,Chemical Engineering Thermodynamics I,4.0,,"First and second laws of thermodynamics, use of state functions to solve macroscopic problems, distinction between solving ideal gas and real fluid problems. An introduction to phase equilibrium and mixtures. Concepts of fugacity and activity as measures of nonideality.",False,Not repeatable for credit,
517102d0-d46a-41f6-b3dc-86289b7200dc,CHE,320,Computational Methods in Chemical Engineering II,3.0,,This course introduces computational approaches and software applied to solve problems in chemical engineering. The course includes finite element software for solving differential equations (COMSOL Multiphysics) and computer programming.,False,Not repeatable for credit,
311cfa91-9d48-4542-802e-8a08ed78f29e,CHE,330,Chemical Engineering Thermodynamics II,4.0,,"Covers mixture thermodynamics, multi-component, multi-phase equilibrium calculations, and chemical equilibrium calculations for real fluids.",False,Not repeatable for credit,
03b630de-b05f-4fc4-84a8-1b71b32f8210,CHE,331,Separation Processes,3.0,,Covers application of thermodynamics and equilibrium stage concepts to separation unit operations in chemical processing.,False,Not repeatable for credit,
d1b81a60-338f-4966-a0fb-d41aae30821e,CHE,341,Fluid Mechanics,4.0,,"Introduces, within the context of processes, transport phenomena, fluid flow, momentum transport, skin friction, drag, and piping networks.",False,Not repeatable for credit,
4ae79804-d57b-40d6-84d9-14f3abad2650,ECEC,497,Research In Computer Engineering,12.0,0.5-12.0,Computer engineering students only. Requires independent research in a field approved by the faculty.,False,Can be repeated multiple times for credit,Can enroll if major is CE.
1dc5fdc4-b341-4e69-aa75-7d4edbbff634,CHE,342,Heat Transfer,4.0,,"Covers, as a continuation of transport phenomena and within the context of processes, transfer of energy by conduction, convection, and radiation and design of heat exchangers.",False,Not repeatable for credit,
8a4ee0f8-a023-4726-82f3-2b16cc50ed75,CHE,343,Mass Transfer,4.0,,"Covers, within the context of processes previously introduced, mass transfer in mixtures; diffusion, convection, and continuation of transport phenomena; component separation in continuous contactors; gas absorption; liquid-liquid extraction; and simultaneous heat and mass transfer.",False,Not repeatable for credit,
b35e148a-7f0f-4229-bcca-b70a5db87819,CHE,344,Transport Phenomena in Bioengineering Processes,3.0,,"Covers gas-liquid mass transfer in microbial systems, mass transfer in cells and biofilms, membrane transport, fluid mechanics of fermentation broth, power consumption in agitated vessels, heat transfer, and scale-up of mass transfer equipment.",False,Not repeatable for credit,
6778eb92-099a-44a1-b204-f7a246f7feda,CHE,350,Statistics and Design of Experiments,3.0,,"Provides statistical treatment of engineering data including application of statistical techniques to process model formulation, statistical designs of engineering experiments, and analysis of probabilistic systems.",False,Not repeatable for credit,
f419029d-7163-472d-8eb0-dbc02014481a,CHE,351,Chemical Engineering Laboratory I,2.5,,"Offers laboratory experience in chemical engineering processes, requiring both experimental design and analysis.",True,Not repeatable for credit,
90ba0f81-2653-4aae-a5b0-ab843c65de77,CHE,352,Chemical Engineering Laboratory II,2.5,,"Offers laboratory experience in chemical engineering processes, requiring both experimental design and analysis.",True,Not repeatable for credit,
25355c18-37b0-4715-9716-ac5642eab022,CHE,360,BioProcess Principles,3.0,,"This course is concerned with manufacturing processes involving biological substances. Students gain detailed knowledge in the design and operation of bioreactors and learn about biomolecules produces therein. Specific topics covered include: Cells (type, organization, function and growth); Protein and Enzymes; Bioreactor Process Principles (active vs. passive immobilization, fermentation and scale-up, recovery and purification); Special consideration for animal and plant cell cultures.",False,Not repeatable for credit,
c7ba32c7-21cb-450d-b014-5ab981db5729,CHE,362,Chemical Kinetics and Reactor Design,4.0,,"Covers isothermal and non-isothermal reactor design, series and parallel reactions, and heterogeneous catalysis.",False,Not repeatable for credit,
ded67dba-949f-4357-af06-3d526b1e0185,CHE,364,Bioprocess Unit Operations,3.0,,"Covers separation processes applicable to bio-systems, including liquid-liquid extractions, membrane separations, chromatographic separations, filtration, and centrifugation.",False,Not repeatable for credit,
447a1885-f2aa-43db-98b8-32aab6124304,CHE,371,Engineering Economics and Professional Practice,3.0,,"Provides techniques for making engineering project decisions. Topics include the time value of money, key decision criteria, risk analysis, and ethical considerations and consequences of business decisions.",False,Not repeatable for credit,
e8da8051-febf-4272-8d6c-67b079b38f23,CHE,372,Integrated Case Studies in Chemical Engineering,3.0,,"This course reviews selected cases (market, processes, equipment sets and incidents) from chemical engineering practice whose analysis requires integration of concepts from previous Chemical Engineering courses such as mass and energy transport, thermodynamics, separations and reaction engineering.",False,Not repeatable for credit,
94b7e2d9-5d2e-40ec-8b8b-81b57752d247,CHE,373,The Brewing Process,3.0,,"This course will focus on the critical process steps which make up the brewing process on any scale with special attention to the chemistry and biochemistry of the involved process steps. The lecture material includes the brewing process steps from raw materials to fill/finish including: raw materials, malting, mashing, lautering, boiling, hopping, fermentation, clarification (filtration/centrifugation/flocculation), and fill/finish, as well as a discussion of the fundamentals, impurities chemistry, health concerns and practical knowledge.",False,Not repeatable for credit,
23c13776-6b3f-4e81-8834-d90a39cf1c43,CHE,381,Solutions to Climate Change,3.0,,"Climate change will likely be the most important challenge of our time. Drawdown is the theoretical point in the future when greenhouse gas concentrations in the atmosphere peak and then begin to decline, reversing the trend of global warming. Can we get there? How? We will examine the potential impacts of dozens of top solutions to understand where our actions have the most leverage. Solutions range from technical (green energy, buildings, and transportation) to non-technical (food choices and education). The best solutions not only mitigate global warming but also lead to economic benefits and a more just and equitable society.",False,Not repeatable for credit,
